UID,tax_identification_number,legal_form_code,industry,entity_size_code,legal_name,location,location_code,incorporation_date,listed_entity_flag,last_updated,compliance
GR0000000667,954725078,AT,Logistics and Transportation,L,Line Olympian Eudaimonia,Pella,N0240,2019-02-04,True,2024-06-21 10:02:20,Compliant
GR0000000668,890232588,AT,Manufacturing,S,Arete Builder,Pieria,N0250,2001-11-07,False,2024-12-18 17:38:26,Compliant
GR0000000669,282204745,AT,Manufacturing,S,Builder Engineering Artisan,Lakonia,N1040,2019-10-18,False,2024-01-03 12:44:13,Compliant
GR0000000670,807435606,IKE,Logistics and Transportation,S,Carrier Demos IKE,Pieria,N0250,2002-11-17,False,2024-10-14 15:34:31,Compliant
GR0000000671,191048514,IKE,Automotive,M,Greek Zoe IKE,Pieria,N0250,2006-07-16,True,2024-06-09 11:20:29,Compliant
GR0000000672,404713332,EPE,Manufacturing,S,Producers Metals Olympic EPE,Larisa,N0520,2012-01-24,False,2024-12-28 15:32:35,Compliant
GR0000000673,653462378,AT,Energy,M,Technologies Grid Oikos,Larisa,N0520,2015-10-18,False,2024-02-11 09:27:44,Somewhat Compliant
GR0000000674,812807629,AT,Tourism and Hospitality,S,Psyche Resort Pneuma,Kyklades,N1210,2008-09-19,False,2024-02-09 14:08:48,Compliant
GR0000000675,779615069,IKE,Tourism and Hospitality,S,Kosmos Experience IKE,West Attica,N0940,2015-05-06,False,2024-01-07 10:33:47,Compliant
GR0000000676,764926227,IKE,Healthcare,M,Kairos Agon Physicians IKE,Kastoria,N0320,2007-09-14,False,2024-03-03 10:12:28,Compliant
GR0000000677,459905654,AE,Manufacturing,M,Gaia Steel AE,Euritania,N0830,2011-10-29,False,2024-02-28 08:56:27,Somewhat Compliant
GR0000000678,200273738,AT,Automotive,M,Olympian Agon Mobility,Larisa,N0520,2020-03-19,False,2024-09-10 10:40:51,Compliant
GR0000000679,978775497,AT,Agriculture and Food Production,S,Mythos Seeds Pathos,Heraklio,N1310,2022-03-08,False,2024-09-25 15:08:47,Compliant
GR0000000680,906528433,AT,Energy,S,Geothermal Chronos,East Attica,N0930,2016-07-26,False,2024-10-07 14:25:00,Somewhat Compliant
GR0000000681,352188235,IKE,Energy,M,Arete Oikos IKE,Preveza,N0440,1998-03-23,False,2024-05-31 09:27:18,Compliant
GR0000000682,822408848,AT,Financial Services,S,Pathos Planner Hestia,Pella,N0240,2009-12-11,False,2024-12-12 12:33:20,Compliant
GR0000000683,433310361,AE,Financial Services,L,Koinonia Acropolis Episteme AE,Arta,N0410,2001-02-15,True,2024-11-10 13:36:41,Compliant
GR0000000684,341206079,OE,Healthcare,S,Nomos Theoria OE,Pella,N0240,2016-01-18,False,2024-03-25 10:18:33,Compliant
GR0000000685,966040317,EPE,Energy,L,Eudaimonia Natural EPE,Rodopi,N0150,2003-10-11,False,2024-12-16 11:51:39,Compliant
GR0000000686,313814138,AT,Tourism and Hospitality,M,Nous Harmonia,Kerkyra,N0620,2001-12-09,False,2024-12-31 13:33:38,Compliant
GR0000000687,258220114,IKE,Financial Services,S,Physis Securities Monetary IKE,Korinthos,N1030,2003-07-03,False,2024-05-08 15:29:13,Somewhat Compliant
GR0000000688,126226563,AE,Energy,S,Thermal Kairos AE,Kyklades,N1210,1995-03-09,False,2024-06-18 10:10:33,Compliant
GR0000000689,149621604,AE,Agriculture and Food Production,L,Nomos Philia Orchard AE,Arkadia,N1020,1995-07-29,False,2024-08-30 08:20:26,Compliant
GR0000000690,362897676,AT,Tourism and Hospitality,L,Haven Mediterranean Archon,Kastoria,N0320,2017-06-16,False,2024-04-01 10:30:04,Compliant
GR0000000691,610173760,AE,Tourism and Hospitality,S,Retreat Logos Hellenic AE,Ilia,N0730,2011-10-14,False,2024-01-03 12:44:12,Somewhat Compliant
GR0000000692,756350429,AT,Technology and Innovation,L,Psyche Connected,Mesinia,N1050,2017-01-15,False,2024-04-12 09:34:29,Somewhat Compliant
GR0000000693,925159146,AT,Technology and Innovation,S,Athena Ecclesia,Lesvos,N1110,2013-02-22,False,2024-06-18 09:03:39,Compliant
GR0000000694,178198716,AT,Manufacturing,S,Philia Ionian,Korinthos,N1030,2013-08-25,False,2024-08-27 17:10:04,Compliant
GR0000000695,588999385,AE,Automotive,M,Energeia Dynamis AE,Viotia,N0810,2012-09-12,False,2024-06-28 16:56:14,Compliant
GR0000000696,545002643,AT,Logistics and Transportation,M,Oikos Eudaimonia Sophia,Fthiotida,N0840,2011-09-26,False,2024-06-25 08:59:12,Compliant
GR0000000697,776205431,AT,Energy,S,Renewable Harmonia,East Attica,N0930,2012-03-23,False,2024-05-20 12:52:58,Compliant
GR0000000698,718121922,AT,Financial Services,M,Pathos Capital,Ilia,N0730,2016-12-15,False,2024-08-06 17:46:19,Compliant
GR0000000699,308773243,AE,Technology and Innovation,S,Eudaimonia Pixel Cyber AE,Kefallonia,N0630,2008-10-21,False,2024-07-07 17:49:25,Compliant
GR0000000700,871318048,IKE,Consumer Goods and Retail,S,Depot Exchange IKE,Fthiotida,N0840,2023-10-02,False,2024-05-10 16:34:41,Compliant
GR0000000701,847704681,AT,Manufacturing,M,Craftsmen Industrial Greek,Rethymno,N1330,2021-05-21,False,2024-12-03 11:04:37,Compliant
GR0000000702,512293741,AT,Financial Services,L,Xenia Kalon Partners,Pieria,N0250,1998-03-12,False,2024-03-19 09:46:13,Compliant
GR0000000703,630833445,OE,Consumer Goods and Retail,S,Greek Consumer OE,Fokida,N0850,2013-05-02,False,2024-05-23 10:16:36,Compliant
GR0000000704,529123992,AT,Automotive,M,Arete Eudaimonia Harmonia,Mesinia,N1050,1996-09-27,True,2024-02-22 10:51:33,Somewhat Compliant
GR0000000705,361976301,OE,Automotive,M,Energeia Drive Chronos OE,Pieria,N0250,2000-07-31,False,2024-10-27 14:21:36,Compliant
GR0000000706,258453521,IKE,Energy,M,Chronos Natural Green IKE,Ioannina,N0430,2012-04-04,False,2024-10-30 17:17:51,Compliant
GR0000000707,804436922,AT,Technology and Innovation,S,Cyber Portal Platform,Samos,N1120,2020-05-14,False,2024-11-11 15:13:10,Compliant
GR0000000708,838328947,EPE,Logistics and Transportation,S,Storage Shipping EPE,East Attica,N0930,2002-04-13,False,2024-01-02 11:13:05,Compliant
GR0000000709,105953697,OE,Technology and Innovation,S,Attica Arete OE,Preveza,N0440,2003-09-17,False,2024-11-10 10:09:10,Compliant
GR0000000710,906341966,IKE,Logistics and Transportation,S,Physis Connection IKE,Lesvos,N1110,2014-07-27,False,2024-08-31 08:20:04,Compliant
GR0000000711,926830795,IKE,Automotive,S,Zoe Hellenic IKE,Fthiotida,N0840,2006-06-13,False,2024-01-27 10:32:51,Compliant
GR0000000712,214447237,AT,Technology and Innovation,L,Praxis Cyber,Evros,N0120,2010-08-20,True,2024-08-13 14:42:30,Compliant
GR0000000713,935822550,AT,Energy,M,Apollo Oikos,Rodopi,N0150,2017-11-09,False,2024-06-16 12:32:48,Compliant
GR0000000714,556497252,EPE,Energy,S,Sophia Poseidon Kalon EPE,Karditsa,N0510,2016-11-30,False,2024-03-01 11:35:25,Somewhat Compliant
GR0000000715,334978881,OE,Tourism and Hospitality,L,Aion Adventure Sanctuary OE,Fokida,N0850,2023-06-25,True,2024-07-12 14:45:30,Non-Compliant
GR0000000716,288856883,IKE,Healthcare,L,Physicians Polis IKE,West Attica,N0940,2011-07-07,True,2024-06-30 12:53:33,Compliant
GR0000000717,963406382,IKE,Manufacturing,S,Agon Construction IKE,Lefkada,N0640,1997-08-02,False,2024-06-11 16:05:56,Compliant
GR0000000718,847229579,OE,Technology and Innovation,S,Techne Aegean OE,West Attica,N0940,2024-03-12,False,2024-11-05 11:10:40,Compliant
GR0000000719,656152900,AT,Logistics and Transportation,S,Path Maritime,Achaia,N0720,2012-04-13,False,2024-05-22 10:53:27,Somewhat Compliant
GR0000000720,598806645,EPE,Tourism and Hospitality,S,Basileus Oasis EPE,Lefkada,N0640,2014-01-07,False,2024-10-13 15:31:44,Compliant
GR0000000721,153921577,AE,Manufacturing,S,Engineering Agon AE,Thessaloniki,N0220,2006-01-25,False,2024-05-08 09:35:57,Somewhat Compliant
GR0000000722,698509918,AT,Automotive,S,Physis Koinonia,Trikala,N0540,2005-11-13,False,2024-08-10 13:11:01,Somewhat Compliant
GR0000000723,367574609,AT,Consumer Goods and Retail,M,Boutique Consumer Kalon,Fthiotida,N0840,2016-06-05,True,2024-07-06 15:49:42,Compliant
GR0000000724,230307805,AE,Manufacturing,M,Assembly Energeia Developers AE,West Attica,N0940,1996-07-18,False,2024-06-26 14:13:39,Compliant
GR0000000725,590122159,AT,Technology and Innovation,M,Tech Digital,Rethymno,N1330,2011-03-18,False,2024-10-13 11:24:23,Somewhat Compliant
GR0000000726,243171768,IKE,Technology and Innovation,S,Olympic Ecclesia IKE,Xanthi,N0140,2023-04-20,False,2024-04-01 08:12:28,Somewhat Compliant
GR0000000727,960514523,AT,Tourism and Hospitality,L,Adventure Athens Ecclesia,Lefkada,N0640,1996-04-06,True,2024-07-03 16:12:00,Compliant
GR0000000728,598906879,AE,Consumer Goods and Retail,S,Agora Distributor AE,Chios,N1130,2024-11-09,False,2024-10-27 12:21:06,Compliant
GR0000000729,816806128,AT,Financial Services,M,Oikos Holdings,Chalkidiki,N0270,2023-12-12,True,2024-07-07 12:32:58,Somewhat Compliant
GR0000000730,670298515,AT,Financial Services,S,Koinonia Securities Aegean,Kilkis,N0230,2001-08-18,False,2024-01-07 17:17:02,Compliant
GR0000000731,700141462,IKE,Technology and Innovation,S,Software Next IKE,Fthiotida,N0840,2006-09-20,False,2024-11-27 12:41:30,Compliant
GR0000000732,739362057,OE,Energy,L,Ethos Koinonia Apollo OE,Kyklades,N1210,2022-02-26,False,2024-07-22 08:44:45,Somewhat Compliant
GR0000000733,440696084,EPE,Tourism and Hospitality,S,Leisure Travel EPE,Heraklio,N1310,2015-06-06,False,2024-05-09 12:40:03,Compliant
GR0000000734,910943524,AT,Tourism and Hospitality,L,Voyage Kairos,Thesprotia,N0420,2001-08-10,False,2024-10-19 08:55:45,Somewhat Compliant
GR0000000735,575209597,IKE,Energy,M,Dynamis Network Mediterranean IKE,Kozani,N0330,2006-05-28,False,2024-08-29 17:40:29,Compliant
GR0000000736,757830420,EPE,Agriculture and Food Production,M,Kairos Seeds Vineyard EPE,Kastoria,N0320,2006-02-04,False,2024-09-08 10:30:47,Compliant
GR0000000737,975106572,AT,Tourism and Hospitality,S,Agora Xenia Holiday,East Attica,N0930,2022-01-03,False,2024-11-27 16:51:06,Compliant
GR0000000738,872314530,EPE,Energy,S,Aion Oikos Green EPE,Zakynthos,N0610,2020-12-09,False,2024-01-20 13:01:39,Compliant
GR0000000739,642001424,EPE,Agriculture and Food Production,M,Cultivation Hellenic EPE,Dodekanisa,N1220,2024-09-20,False,2024-12-31 10:45:47,Somewhat Compliant
GR0000000740,558209399,IKE,Automotive,S,Ionian Episteme IKE,Arta,N0410,2002-03-28,False,2024-03-31 10:05:26,Compliant
GR0000000741,991816852,OE,Healthcare,M,Kalon Koinonia Diagnostic OE,Chios,N1130,1995-07-21,False,2024-03-02 08:28:40,Compliant
GR0000000742,688273030,IKE,Automotive,S,Physis Vehicle Mobility IKE,Preveza,N0440,2000-03-26,False,2024-12-29 08:20:06,Non-Compliant
GR0000000743,578796089,OE,Energy,S,Agon Apollo Agora OE,Heraklio,N1310,1999-02-20,False,2024-10-05 12:54:12,Compliant
GR0000000744,270894498,AT,Financial Services,M,Banking Fund Planner,Magnisia,N0530,2023-11-26,False,2024-12-01 17:47:01,Compliant
GR0000000745,898493949,AT,Energy,L,Power Gaia Onoma,Rodopi,N0150,2012-03-28,True,2024-06-19 13:57:45,Compliant
GR0000000746,609677794,AT,Automotive,S,Chronos Harmonia,Magnisia,N0530,2012-11-01,False,2024-03-27 17:46:23,Compliant
GR0000000747,583258726,AT,Automotive,S,Energeia Components,Lakonia,N1040,2021-04-16,False,2024-09-21 08:42:25,Compliant
GR0000000748,378304807,AT,Healthcare,S,Pathos Physis Healing,Kilkis,N0230,1998-08-08,False,2024-08-01 08:04:12,Compliant
GR0000000749,907214179,OE,Logistics and Transportation,S,Transport Transit OE,Lesvos,N1110,2018-04-04,False,2024-09-13 10:46:17,Compliant
GR0000000750,365471644,EPE,Automotive,M,Demos Performance Mediterranean EPE,Heraklio,N1310,2003-06-20,False,2024-02-12 10:28:02,Compliant
GR0000000751,784683755,EPE,Healthcare,S,Arete Research Ethos EPE,Kastoria,N0320,2013-12-20,False,2024-05-21 17:12:44,Compliant
GR0000000752,397760792,EPE,Logistics and Transportation,S,Hellenic Archon Depot EPE,Fthiotida,N0840,2002-06-08,False,2024-09-15 14:11:40,Compliant
GR0000000753,922286180,IKE,Manufacturing,S,Physis Foundry Crete IKE,Lasithio,N1320,2014-02-22,False,2024-01-02 12:17:35,Compliant
GR0000000754,935021998,AT,Energy,S,Dynamis Onoma Energeia,Evia,N0820,2006-05-05,False,2024-06-28 09:21:29,Somewhat Compliant
GR0000000755,659741412,IKE,Energy,L,Archon Energeia IKE,Athens,N0910,2008-07-21,True,2024-10-17 09:36:59,Compliant
GR0000000756,620332086,AT,Financial Services,L,Acropolis Philia Zoe,Samos,N1120,2017-06-15,True,2024-08-25 09:07:58,Compliant
GR0000000757,772966010,AT,Tourism and Hospitality,L,Resort Nomos Mythos,Chania,N1340,2018-11-30,False,2024-02-16 10:46:05,Compliant
GR0000000758,356888294,IKE,Agriculture and Food Production,S,Olympian Theoria IKE,Trikala,N0540,2024-07-14,False,2024-04-05 13:37:40,Compliant
GR0000000759,394846763,AT,Energy,S,Demos Mythos Hydro,Euritania,N0830,2012-03-02,False,2024-01-11 10:50:00,Compliant
GR0000000760,572309605,EPE,Healthcare,S,Logos Kosmos Wellness EPE,Kefallonia,N0630,2021-04-15,False,2024-04-21 13:29:05,Compliant
GR0000000761,183197117,IKE,Agriculture and Food Production,M,Philia Pathos IKE,Viotia,N0810,2008-10-23,False,2024-05-06 12:53:43,Compliant
GR0000000762,866162966,AE,Healthcare,M,Kosmos Episteme Hygeia AE,Zakynthos,N0610,2013-06-17,False,2024-11-24 11:47:48,Compliant
GR0000000763,406798268,OE,Agriculture and Food Production,S,Livestock Agro OE,Drama,N0110,1998-12-26,False,2024-03-08 12:03:24,Compliant
GR0000000764,351785565,AT,Technology and Innovation,M,Integrated Paideia Next,Imathia,N0210,1999-11-25,True,2024-12-27 12:11:17,Compliant
GR0000000765,391751878,AT,Consumer Goods and Retail,L,Hermes Consumer Outlet,Aitoloakarnania,N0710,2023-07-15,False,2024-03-12 17:20:26,Somewhat Compliant
GR0000000766,460613550,AE,Automotive,S,Drive Koinonia Ionian AE,Lakonia,N1040,2020-09-06,False,2024-04-25 11:17:56,Compliant
GR0000000767,443285529,AT,Tourism and Hospitality,M,Oasis Paradise Santorini,Magnisia,N0530,2010-06-12,False,2024-04-12 10:18:16,Compliant
GR0000000768,679984033,OE,Technology and Innovation,M,Interface Polis Pixel OE,Grevena,N0310,2001-05-26,False,2024-12-23 15:16:05,Compliant
GR0000000769,186519602,AT,Energy,M,Helios Oikos Electric,Grevena,N0310,2007-01-24,False,2024-09-07 13:37:23,Compliant
GR0000000770,248578017,AT,Consumer Goods and Retail,S,Energeia Philia,Mesinia,N1050,2004-05-24,False,2024-06-27 16:28:53,Compliant
GR0000000771,261953189,AE,Automotive,S,Demos Auto AE,Karditsa,N0510,2012-11-06,False,2024-11-19 10:02:53,Compliant
GR0000000772,348315126,IKE,Agriculture and Food Production,S,Kalon Episteme IKE,Evia,N0820,2008-10-25,False,2024-10-26 14:09:34,Somewhat Compliant
GR0000000773,511281012,AE,Logistics and Transportation,M,Basileus Flow Onoma AE,Zakynthos,N0610,1995-04-15,True,2024-10-18 11:44:27,Compliant
GR0000000774,845122940,EPE,Agriculture and Food Production,L,Cultivation Olive EPE,Evros,N0120,2002-07-21,False,2024-06-26 12:13:21,Compliant
GR0000000775,264073400,IKE,Financial Services,M,Mythos Nomos Advisors IKE,Ioannina,N0430,2017-01-20,True,2024-12-24 16:35:53,Compliant
GR0000000776,858511779,AT,Tourism and Hospitality,S,Koinonia Zoe Wanderlust,Trikala,N0540,1995-01-25,False,2024-05-17 09:32:49,Compliant
GR0000000777,329730155,AE,Manufacturing,M,Techne Arete Maker AE,Serres,N0260,1999-05-06,False,2024-04-17 12:13:29,Compliant
GR0000000778,168965204,AT,Tourism and Hospitality,L,Escape Oikos Zoe,Pieria,N0250,1998-02-17,True,2024-05-13 08:59:07,Compliant
GR0000000779,545461013,AT,Consumer Goods and Retail,S,Kalon Ethos Galleria,Kavala,N0130,2013-09-27,False,2024-09-21 10:30:08,Compliant
GR0000000780,537656494,AT,Logistics and Transportation,S,Warehouse Zoe,Lasithio,N1320,2018-07-18,False,2024-08-27 17:20:23,Somewhat Compliant
GR0000000781,455281184,AT,Energy,S,Kosmos Olympian Clean,Serres,N0260,2013-09-11,False,2024-10-15 14:42:37,Compliant
GR0000000782,682624278,IKE,Agriculture and Food Production,S,Vineyard Chronos Mythos IKE,Fokida,N0850,2024-05-10,False,2024-01-18 13:44:06,Somewhat Compliant
GR0000000783,600282414,AE,Technology and Innovation,M,Gaia Ecclesia Zoe AE,Kerkyra,N0620,2007-12-07,False,2024-11-18 13:55:57,Compliant
GR0000000784,546434187,AT,Technology and Innovation,L,Aion Future Physis,Argolida,N1010,2014-04-30,True,2024-01-05 10:26:30,Compliant
GR0000000785,166857303,AT,Agriculture and Food Production,S,Ecclesia Olive,Kerkyra,N0620,2002-08-26,False,2024-06-20 13:41:57,Compliant
GR0000000786,322086735,AT,Logistics and Transportation,M,Physis Fleet,Florina,N0340,2002-11-29,False,2024-02-21 10:58:22,Compliant
GR0000000787,994310083,IKE,Technology and Innovation,L,Zoe Network IKE,Kilkis,N0230,2011-10-21,False,2024-06-05 10:29:34,Compliant
GR0000000788,551125671,IKE,Logistics and Transportation,L,Bridge Transit IKE,Dodekanisa,N1220,2003-05-11,False,2024-04-05 08:28:51,Compliant
GR0000000789,518197538,AT,Healthcare,M,Innovation Vitality Hellenic,Thesprotia,N0420,2001-01-08,False,2024-11-11 15:37:36,Compliant
GR0000000790,926561919,IKE,Agriculture and Food Production,L,Grains Hestia Organic IKE,Korinthos,N1030,2003-11-18,True,2024-12-21 14:46:25,Compliant
GR0000000791,727150493,AE,Healthcare,M,Episteme Asclepius Praxis AE,Serres,N0260,2016-10-26,True,2024-08-30 11:16:46,Compliant
GR0000000792,846812123,AT,Energy,S,Mythos Nous,Heraklio,N1310,2003-02-28,False,2024-07-10 17:21:30,Compliant
GR0000000793,120972273,IKE,Automotive,S,Gaia Designs IKE,Samos,N1120,2017-07-17,False,2024-12-13 14:19:02,Compliant
GR0000000794,922050912,AT,Manufacturing,S,Kosmos Chronos,Zakynthos,N0610,1999-12-11,False,2024-04-29 16:06:26,Compliant
GR0000000795,718142807,IKE,Healthcare,M,Consultants Harmonia Wellness IKE,Kyklades,N1210,2015-03-19,False,2024-08-06 12:36:25,Compliant
GR0000000796,508431021,AT,Technology and Innovation,M,Augmented Code,Florina,N0340,2020-06-08,False,2024-10-30 08:10:32,Compliant
GR0000000797,612153089,AT,Healthcare,S,Pharmacy Chronos Onoma,Magnisia,N0530,2004-07-13,False,2024-03-26 12:56:38,Compliant
GR0000000798,106330865,AT,Tourism and Hospitality,S,Paradise Entertainment,Heraklio,N1310,2003-04-29,False,2024-12-23 16:12:36,Somewhat Compliant
GR0000000799,477698143,AT,Healthcare,L,Treatment Aegean Diagnostic,Kozani,N0330,2004-01-05,True,2024-03-12 10:42:21,Somewhat Compliant
GR0000000800,420632895,IKE,Logistics and Transportation,S,Basileus Delivery IKE,Kavala,N0130,1997-08-23,False,2024-01-28 09:19:50,Compliant
GR0000000801,909037759,IKE,Automotive,M,Automotive Dynamis Technologies IKE,East Attica,N0930,2003-03-12,False,2024-03-13 13:29:25,Non-Compliant
GR0000000802,518744974,AT,Energy,M,Olympian Sustainable Paideia,Evros,N0120,2003-08-09,False,2024-03-25 15:00:42,Compliant
GR0000000803,997356828,AT,Financial Services,M,Finance Consultants Koinonia,Chios,N1130,2006-08-19,False,2024-03-16 11:56:11,Somewhat Compliant
GR0000000804,549920675,OE,Agriculture and Food Production,S,Harvest Garden OE,Lesvos,N1110,2013-05-02,False,2024-06-03 12:05:11,Somewhat Compliant
GR0000000805,677909930,AT,Consumer Goods and Retail,M,Praxis Trade Zoe,Arkadia,N1020,2014-10-07,False,2024-04-30 11:27:05,Compliant
GR0000000806,902638839,AT,Healthcare,S,Eudaimonia Mythos Harmonia,Peiraias and islands,N0920,2023-02-12,False,2024-05-05 10:43:35,Somewhat Compliant
GR0000000807,888807316,AT,Financial Services,S,Equity Associates Agon,Mesinia,N1050,2023-01-03,False,2024-07-10 08:30:10,Compliant
GR0000000808,686405096,IKE,Healthcare,S,Diagnostic Basileus IKE,Chios,N1130,1999-11-24,False,2024-06-25 09:30:35,Compliant
GR0000000809,958851904,AE,Agriculture and Food Production,M,Basileus Field AE,Kastoria,N0320,2023-07-19,False,2024-12-17 14:44:13,Somewhat Compliant
GR0000000810,747737533,AT,Energy,L,Hestia Harmonia Polis,Rodopi,N0150,2002-06-13,True,2024-08-29 14:53:29,Compliant
GR0000000811,336801619,AE,Financial Services,S,Arete Secure AE,Arta,N0410,1998-07-30,False,2024-12-27 11:48:58,Compliant
GR0000000812,624232414,AT,Tourism and Hospitality,M,Kairos Physis,Florina,N0340,2008-02-23,False,2024-02-19 14:08:20,Compliant
GR0000000813,335602191,AT,Technology and Innovation,M,Interface Nomos Eudaimonia,Kozani,N0330,1998-11-04,True,2024-03-09 14:49:20,Compliant
GR0000000814,393062061,IKE,Manufacturing,S,Gaia Ellada Macedonian IKE,Thessaloniki,N0220,2011-12-10,False,2024-05-24 14:38:25,Compliant
GR0000000815,567975319,IKE,Technology and Innovation,M,Psyche Matrix Pneuma IKE,Rethymno,N1330,2000-08-03,False,2024-09-30 09:22:31,Compliant
GR0000000816,621454127,AT,Consumer Goods and Retail,M,Consumer Logos,Arta,N0410,2007-05-31,False,2024-12-08 17:01:14,Somewhat Compliant
GR0000000817,131165166,AT,Tourism and Hospitality,S,Delphi Psyche Odyssey,Rodopi,N0150,1997-11-17,False,2024-11-07 10:49:15,Compliant
GR0000000818,517532243,IKE,Agriculture and Food Production,M,Produce Ecclesia Physis IKE,Fokida,N0850,2010-05-06,False,2024-07-07 13:21:32,Compliant
GR0000000819,460916347,AT,Manufacturing,M,Philia Athens Maker,Lasithio,N1320,1996-04-30,False,2024-01-01 17:38:48,Non-Compliant
